code_1,code_2,code_3,code_4,code_5,name_1,name_2,name_3,name_4,name_5,Short
lower_austria_notgeld_section,austrian-notgeld,austria,austria,austria,"Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,Austria,ALO
salzburg_notgeld_section,austrian-notgeld,austria,austria,austria,"Salzburg, Federal State of",Austrian notgeld,Austria,Austria,Austria,ASA
styria_notgeld_section,austrian-notgeld,austria,austria,austria,"Styria, Federal State of",Austrian notgeld,Austria,Austria,Austria,ASY
tyrol_notgeld_section,austrian-notgeld,austria,austria,austria,"Tyrol, Federal State of",Austrian notgeld,Austria,Austria,Austria,ATY
upper_austria_notgeld_section,austrian-notgeld,austria,austria,austria,"Upper Austria, Federal State of",Austrian notgeld,Austria,Austria,Austria,AUP
wien_notgeld,austrian-notgeld,austria,austria,austria,"Vienna, City of",Austrian notgeld,Austria,Austria,Austria,AVI
vorarlberg_notgeld_section,austrian-notgeld,austria,austria,austria,"Vorarlberg, Federal State of",Austrian notgeld,Austria,Austria,Austria,AVO
auersperg,austrian-states,austria,austria,austria,"Auersperg, Counts of",Austrian States,Austria,Austria,Austria,AUT
duchy_of_austria,austrian-states,austria,austria,austria,"Austria, Duchy of",Austrian States,Austria,Austria,Austria,AUT
brixen_bishopric,austrian-states,austria,austria,austria,"Brixen, Bishopric of",Austrian States,Austria,Austria,Austria,AUT
burgau_margraviate,austrian-states,austria,austria,austria,"Burgau, Margraviate of",Austrian States,Austria,Austria,Austria,AUT
carinthia_duchy,austrian-states,austria,austria,austria,"Carinthia, Duchy of",Austrian States,Austria,Austria,Austria,AUT
dietrichstein_counts,austrian-states,austria,austria,austria,"Dietrichstein, Counts of",Austrian States,Austria,Austria,Austria,AUT
further_austria,austrian-states,austria,austria,austria,Further Austria,Austrian States,Austria,Austria,Austria,AUT
gorz_county,austrian-states,austria,austria,austria,"Görz, County of",Austrian States,Austria,Austria,Austria,AUT
gurk_bishopric,austrian-states,austria,austria,austria,"Gurk, Bishopric of",Austrian States,Austria,Austria,Austria,AUT
khevenhuller_metsch,austrian-states,austria,austria,austria,"Khevenhüller-Metsch, Counts of",Austrian States,Austria,Austria,Austria,AUT
duchy_of_merania,austrian-states,austria,austria,austria,"Merania, Duchy of",Austrian States,Austria,Austria,Austria,AUT
orsini_rosenberg,austrian-states,austria,austria,austria,"Orsini-Rosenberg, Counts of",Austrian States,Austria,Austria,Austria,AUT
ortenburg_county,austrian-states,austria,austria,austria,"Ortenburg, County of",Austrian States,Austria,Austria,Austria,AUT
paar_counts,austrian-states,austria,austria,austria,"Paar, Counts of",Austrian States,Austria,Austria,Austria,AUT
salzburg_bishopric,austrian-states,austria,austria,austria,"Salzburg, Bishopric of",Austrian States,Austria,Austria,Austria,AUT
sinzendorf_county,austrian-states,austria,austria,austria,"Sinzendorf, County of",Austrian States,Austria,Austria,Austria,AUT
sprinzenstein,austrian-states,austria,austria,austria,"Sprinzenstein, Counts of",Austrian States,Austria,Austria,Austria,AUT
styria_duchy,austrian-states,austria,austria,austria,"Styria, Duchy of",Austrian States,Austria,Austria,Austria,AUT
trautson_counts,austrian-states,austria,austria,austria,"Trautson, Counts of",Austrian States,Austria,Austria,Austria,AUT
tyrol_county,austrian-states,austria,austria,austria,"Tyrol, County of",Austrian States,Austria,Austria,Austria,AUT
upper_alsace_landgraviate,austrian-states,austria,austria,austria,"Upper Alsace, Landgraviate of",Austrian States,Austria,Austria,Austria,AUT
wien_arcbishopric,austrian-states,austria,austria,austria,"Vienna, Archbishopric of",Austrian States,Austria,Austria,Austria,AUT
wien_city,austrian-states,austria,austria,austria,"Vienna, City of",Austrian States,Austria,Austria,Austria,AUT
windisch_gratz,austrian-states,austria,austria,austria,"Windisch-Grätz, Counts of",Austrian States,Austria,Austria,Austria,AUT
aich-carinthia_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Aich (Carinthia), Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
auen_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Auen, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
carinthia_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Carinthia, Federal State of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
drasendorf_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Drasendorf, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
ebenthal_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Ebenthal, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
egg_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Egg, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
georgendorf_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Georgendorf, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
gleinach_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Gleinach, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
harbach_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Harbach, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
hirschenwies_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Hirschenwies, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
klagenfurt_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Klagenfurt, City of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
lindberg_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Lindberg, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
mettersdorf_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Mettersdorf, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
moos_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Moos, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
rain_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Rain, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
reiterschlag_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Reiterschlag, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
rute_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Rute, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
sankt-lorenzen_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Sankt Lorenzen, Commune of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
sankt-veit-an-der-glan_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Sankt Veit an der Glan, City of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
stanzthal_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Stanzthal, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
stein_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Stein, commune of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
tratten_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Tratten, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
weissenbach_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Weissenbach, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
weissenstein-an-der-drau_notgeld,carinthia_notgeld_section,austrian-notgeld,austria,austria,"Weissenstein an der Drau, Municipality of","Carinthia, Federal State of",Austrian notgeld,Austria,Austria,ACA
abetzberg_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Abetzberg, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
abstetten_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Abstetten, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
aggsbach-dorf_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Aggsbach Dorf, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
alland_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Alland, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
allentsteig_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Allentsteig, City of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
altenmarkt-triesting_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Altenmarkt an der Triesting, Market Town of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
altenmarkt-an-der-ysper_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Altenmarkt an der Ysper, Market Town of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
altlengbach_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Altlengbach, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
amstetten_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Amstetten, City of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
annaberg_lower_austria_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Annaberg (Lower Austria), Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
anzbach_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Anzbach, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
ardagger-stift_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Ardagger Stift, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
ardagger_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Ardagger, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
artstetten_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Artstetten, Market Town of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
aschbach-markt_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Aschbach, Market Town of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
asperhofen_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Asperhofen, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
atzenbrugg_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Atzenbrugg, Commune of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
boeheimkirchen_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Böheimkirchen, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
baden-wien_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Baden bei Wien, City of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
behamberg_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Behamberg, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
berndorf_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Berndorf, City of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
biberbach_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Biberbach, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
biedermannsdorf_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Biedermannsdorf, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
bischofstetten_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Bischofstetten, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
blindenmarkt_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Blindenmarkt, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
brunn-am-gebirge_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Brunn am Gebirge, Market Town of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
brunn-an-der-erlauf_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Brunn an der Erlauf, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
bubendorf_meilersdorf_wolfsbach_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Bubendorf, Meilersdorf, and Wolfsbach, Municipalities of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
buch_niederoesterreich_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Buch (Lower Austria), Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
burgschleinitz_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Burgschleinitz, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
christofen_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Christofen, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
duernstein-an-der-donau_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Dürnstein an der Donau, Market Town of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
deutsch-wagram_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Deutsch-Wagram, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
dornbach_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Dornbach, Commune of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
drosendorf_notgeld,lower_austria_notgeld_section,austrian-notgeld,austria,austria,"Drosendorf, Municipality of","Lower Austria, Federal State of",Austrian notgeld,Austria,Austria,ALO
